"GEO.id - Chicago city, 2010",GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,
Id,Id,Id2,Geography,Estimate, Total:,"Estimate; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more"
0800000US170311400014000711400,1400000US17031711400,17031711400,"Census Tract 7114, Cook County, Illinois",428,54,0,19,71,51,26,19,27,29,42,27,31,0,32,0,0,
0800000US170311400014000711500,1400000US17031711500,17031711500,"Census Tract 7115, Cook County, Illinois",608,3,40,47,46,28,30,56,22,34,66,65,113,8,30,16,4,
0800000US170311400014000720100,1400000US17031720100,17031720100,"Census Tract 7201, Cook County, Illinois",1108,0,5,0,0,9,11,19,25,20,40,101,137,89,101,288,263,
0800000US170311400014000720200,1400000US17031720200,17031720200,"Census Tract 7202, Cook County, Illinois",1065,36,0,29,50,12,8,59,17,42,66,105,162,166,111,133,69,
0800000US170311400014000720300,1400000US17031720300,17031720300,"Census Tract 7203, Cook County, Illinois",939,0,0,0,11,6,10,23,28,7,29,59,132,191,127,167,149,
0800000US170311400014000720400,1400000US17031720400,17031720400,"Census Tract 7204, Cook County, Illinois",539,0,0,10,0,14,5,32,10,6,5,73,94,80,77,105,28,
0800000US170311400014000720500,1400000US17031720500,17031720500,"Census Tract 7205, Cook County, Illinois",540,6,0,7,0,0,10,14,21,0,22,66,75,73,63,97,86,
0800000US170311400014000720600,1400000US17031720600,17031720600,"Census Tract 7206, Cook County, Illinois",450,0,0,0,0,0,0,0,8,10,24,47,25,80,81,64,111,
0800000US170311400014000720700,1400000US17031720700,17031720700,"Census Tract 7207, Cook County, Illinois",809,45,0,10,0,26,13,26,21,14,98,118,125,70,101,82,60,
0800000US170311400014000730100,1400000US17031730100,17031730100,"Census Tract 7301, Cook County, Illinois",669,16,68,19,18,69,76,22,46,22,71,25,80,124,5,8,0,
0800000US170311400014000730201,1400000US17031730201,17031730201,"Census Tract 7302.01, Cook County, Illinois",1454,132,128,57,156,171,166,127,30,59,114,67,84,118,6,0,39,
0800000US170311400014000730202,1400000US17031730202,17031730202,"Census Tract 7302.02, Cook County, Illinois",758,43,14,81,6,10,122,44,49,57,13,58,104,93,37,12,15,
0800000US170311400014000730300,1400000US17031730300,17031730300,"Census Tract 7303, Cook County, Illinois",256,12,25,5,4,20,11,0,31,4,16,47,13,28,36,4,0,
0800000US170311400014000730400,1400000US17031730400,17031730400,"Census Tract 7304, Cook County, Illinois",835,60,62,28,14,49,20,24,31,9,91,115,108,98,95,31,0,
0800000US170311400014000730500,1400000US17031730500,17031730500,"Census Tract 7305, Cook County, Illinois",947,37,57,28,16,89,24,57,43,103,95,141,92,93,60,12,0,
0800000US170311400014000730600,1400000US17031730600,17031730600,"Census Tract 7306, Cook County, Illinois",818,27,15,42,58,16,17,53,40,30,72,148,202,49,32,17,0,
0800000US170311400014000730700,1400000US17031730700,17031730700,"Census Tract 7307, Cook County, Illinois",533,37,29,17,54,40,13,0,45,15,57,73,63,56,34,0,0,
0800000US170311400014000740100,1400000US17031740100,17031740100,"Census Tract 7401, Cook County, Illinois",749,19,0,0,0,65,5,23,11,21,38,67,133,131,101,135,0,
0800000US170311400014000740200,1400000US17031740200,17031740200,"Census Tract 7402, Cook County, Illinois",1513,43,20,24,9,32,36,20,27,15,36,115,343,321,226,204,42,
0800000US170311400014000740300,1400000US17031740300,17031740300,"Census Tract 7403, Cook County, Illinois",1146,11,0,0,0,0,52,31,18,0,34,178,169,196,154,241,62,
0800000US170311400014000740400,1400000US17031740400,17031740400,"Census Tract 7404, Cook County, Illinois",1137,25,0,26,22,21,7,47,26,0,109,137,205,267,81,109,55,
0800000US170311400014000750100,1400000US17031750100,17031750100,"Census Tract 7501, Cook County, Illinois",1071,123,64,72,36,60,37,64,31,28,62,68,227,92,60,34,13,
0800000US170311400014000750200,1400000US17031750200,17031750200,"Census Tract 7502, Cook County, Illinois",765,27,19,13,36,0,18,0,8,46,70,58,118,145,43,75,89,
0800000US170311400014000750300,1400000US17031750300,17031750300,"Census Tract 7503, Cook County, Illinois",692,0,0,23,0,0,4,13,43,49,34,40,109,113,53,175,36,
0800000US170311400014000750400,1400000US17031750400,17031750400,"Census Tract 7504, Cook County, Illinois",770,0,14,18,0,21,0,12,18,7,52,82,154,172,32,105,83,
0800000US170311400014000750500,1400000US17031750500,17031750500,"Census Tract 7505, Cook County, Illinois",1284,24,40,74,13,106,71,8,87,44,82,43,139,305,90,122,36,
0800000US170311400014000750600,1400000US17031750600,17031750600,"Census Tract 7506, Cook County, Illinois",797,32,63,19,61,87,49,26,35,0,56,94,133,75,37,30,0,
0800000US170311400014000760801,1400000US17031760801,17031760801,"Census Tract 7608.01, Cook County, Illinois",898,0,17,64,119,7,0,14,171,64,11,167,144,74,10,23,13,
0800000US170311400014000760802,1400000US17031760802,17031760802,"Census Tract 7608.02, Cook County, Illinois",645,41,10,45,10,15,48,31,7,18,69,61,189,27,32,25,17,
0800000US170311400014000760803,1400000US17031760803,17031760803,"Census Tract 7608.03, Cook County, Illinois",1825,83,97,145,100,141,67,52,66,44,281,172,243,231,55,48,0,
0800000US170311400014000770500,1400000US17031770500,17031770500,"Census Tract 7705, Cook County, Illinois",782,57,39,23,30,93,16,78,34,19,110,124,113,0,46,0,0,
0800000US170311400014000770602,1400000US17031770602,17031770602,"Census Tract 7706.02, Cook County, Illinois",1135,0,79,61,0,51,29,38,23,58,200,248,86,132,27,41,62,
0800000US170311400014000770700,1400000US17031770700,17031770700,"Census Tract 7707, Cook County, Illinois",707,22,14,47,38,48,117,19,13,29,17,63,82,69,36,42,51,
0800000US170311400014000770800,1400000US17031770800,17031770800,"Census Tract 7708, Cook County, Illinois",1473,43,39,116,127,33,93,55,113,92,120,168,209,47,82,102,34,
0800000US170311400014000770902,1400000US17031770902,17031770902,"Census Tract 7709.02, Cook County, Illinois",890,64,23,27,7,12,24,48,69,23,89,101,240,17,49,76,21,
0800000US170311400014000805600,1400000US17031805600,17031805600,"Census Tract 8056, Cook County, Illinois",1224,9,0,7,0,18,50,30,39,25,53,96,128,183,53,204,329,
0800000US170311400014000807900,1400000US17031807900,17031807900,"Census Tract 8079, Cook County, Illinois",1179,27,8,7,13,9,54,20,43,8,60,141,163,232,88,155,151,
0800000US170311400014000808100,1400000US17031808001,17031808001,"Census Tract 8080.01, Cook County, Illinois",997,0,0,38,56,37,45,8,7,68,40,30,141,97,189,81,160,
0800000US170311400014000810400,1400000US17031810400,17031810400,"Census Tract 8104, Cook County, Illinois",1459,47,0,0,96,0,53,80,35,18,112,99,187,260,156,180,136,
0800000US170311400014000821402,1400000US17031821402,17031821402,"Census Tract 8214.02, Cook County, Illinois",907,10,20,27,8,0,75,29,75,107,146,89,113,116,72,20,0,
0800000US170311400014000823304,1400000US17031823304,17031823304,"Census Tract 8233.04, Cook County, Illinois",1340,49,34,44,74,128,112,119,91,52,123,159,150,100,65,35,5,
0800000US170311400014000830500,1400000US17031830500,17031830500,"Census Tract 8305, Cook County, Illinois",838,58,46,36,90,77,77,7,40,78,73,145,96,15,0,0,0,
0800000US170311400014000830600,1400000US17031830600,17031830600,"Census Tract 8306, Cook County, Illinois",895,16,98,115,39,8,70,93,48,49,59,35,103,70,8,19,65,
0800000US170311400014000830700,1400000US17031830700,17031830700,"Census Tract 8307, Cook County, Illinois",545,61,17,38,9,56,41,15,0,63,8,42,54,9,42,90,0,
0800000US170311400014000830800,1400000US17031830800,17031830800,"Census Tract 8308, Cook County, Illinois",416,0,0,11,0,0,0,18,0,0,70,4,79,77,22,41,94,
0800000US170311400014000830900,1400000US17031830900,17031830900,"Census Tract 8309, Cook County, Illinois",567,5,10,33,28,48,8,0,8,0,22,62,51,76,40,118,58,
0800000US170311400014000831000,1400000US17031831000,17031831000,"Census Tract 8310, Cook County, Illinois",528,0,0,0,8,28,10,18,23,0,19,33,26,37,56,105,165,
0800000US170311400014000831100,1400000US17031831100,17031831100,"Census Tract 8311, Cook County, Illinois",1716,88,31,19,93,44,150,81,136,88,97,273,160,184,130,93,49,
0800000US170311400014000831200,1400000US17031831200,17031831200,"Census Tract 8312, Cook County, Illinois",1049,61,26,30,103,82,137,144,71,42,57,163,41,0,62,30,0,
0800000US170311400014000831300,1400000US17031831300,17031831300,"Census Tract 8313, Cook County, Illinois",309,0,42,25,0,69,25,35,35,33,8,37,0,0,0,0,0,
0800000US170311400014000831400,1400000US17031831400,17031831400,"Census Tract 8314, Cook County, Illinois",597,73,61,86,26,0,63,16,43,32,26,79,22,45,4,13,8,
0800000US170311400014000831500,1400000US17031831500,17031831500,"Census Tract 8315, Cook County, Illinois",753,27,52,0,20,13,40,20,38,63,125,67,134,108,23,23,0,
0800000US170311400014000831600,1400000US17031831600,17031831600,"Census Tract 8316, Cook County, Illinois",1597,29,121,55,67,151,95,76,85,55,155,175,290,107,51,37,48,
0800000US170311400014000831700,1400000US17031831700,17031831700,"Census Tract 8317, Cook County, Illinois",474,13,0,0,0,5,22,19,67,0,42,77,76,83,22,27,21,
0800000US170311400014000831800,1400000US17031831800,17031831800,"Census Tract 8318, Cook County, Illinois",1425,61,8,142,37,0,25,134,0,38,133,108,333,160,28,153,65,
0800000US170311400014000831900,1400000US17031831900,17031831900,"Census Tract 8319, Cook County, Illinois",433,0,0,5,0,12,0,14,14,0,0,6,63,25,63,92,139,
0800000US170311400014000832000,1400000US17031832000,17031832000,"Census Tract 8320, Cook County, Illinois",265,0,20,5,18,5,0,0,0,0,0,6,14,40,9,46,102,
0800000US170311400014000832100,1400000US17031832100,17031832100,"Census Tract 8321, Cook County, Illinois",516,0,38,68,14,0,18,0,0,0,10,26,95,10,46,42,149,
0800000US170311400014000832200,1400000US17031832200,17031832200,"Census Tract 8322, Cook County, Illinois",503,0,0,0,0,8,10,10,50,17,13,65,7,49,30,94,150,
0800000US170311400014000832300,1400000US17031832300,17031832300,"Census Tract 8323, Cook County, Illinois",439,9,0,11,0,0,4,26,0,0,4,9,41,53,38,138,106,
0800000US170311400014000832400,1400000US17031832400,17031832400,"Census Tract 8324, Cook County, Illinois",624,43,11,21,27,35,45,0,28,31,40,15,61,32,24,57,154,
0800000US170311400014000832500,1400000US17031832500,17031832500,"Census Tract 8325, Cook County, Illinois",664,97,22,4,0,10,21,0,9,0,30,24,46,40,10,134,217,
0800000US170311400014000832600,1400000US17031832600,17031832600,"Census Tract 8326, Cook County, Illinois",812,17,20,8,21,18,0,59,0,0,7,13,33,61,54,143,358,
0800000US170311400014000832900,1400000US17031832900,17031832900,"Census Tract 8329, Cook County, Illinois",375,71,10,0,0,2,0,10,0,23,34,7,18,12,51,91,46,
0800000US170311400014000833000,1400000US17031833000,17031833000,"Census Tract 8330, Cook County, Illinois",507,0,8,0,0,0,7,31,18,0,0,44,34,56,45,134,130,
0800000US170311400014000833100,1400000US17031833100,17031833100,"Census Tract 8331, Cook County, Illinois",1552,146,7,49,0,103,21,20,14,26,54,0,21,114,166,272,539,
0800000US170311400014000833300,1400000US17031833300,17031833300,"Census Tract 8333, Cook County, Illinois",302,0,0,11,12,26,0,0,6,7,0,55,50,48,31,17,39,
0800000US170311400014000833900,1400000US17031833900,17031833900,"Census Tract 8339, Cook County, Illinois",563,103,91,40,33,38,50,0,44,0,35,33,37,16,16,27,0,
0800000US170311400014000834000,1400000US17031834000,17031834000,"Census Tract 8340, Cook County, Illinois",958,50,93,56,84,89,151,57,56,66,103,73,19,26,35,0,0,
0800000US170311400014000834200,1400000US17031834200,17031834200,"Census Tract 8342, Cook County, Illinois",1175,193,88,64,78,66,55,36,60,38,199,87,118,54,7,14,18,
0800000US170311400014000834300,1400000US17031834300,17031834300,"Census Tract 8343, Cook County, Illinois",1576,117,117,68,79,20,88,48,57,152,96,91,289,239,25,72,18,
0800000US170311400014000834400,1400000US17031834400,17031834400,"Census Tract 8344, Cook County, Illinois",892,52,18,87,26,120,57,66,32,0,80,129,90,41,45,41,8,
0800000US170311400014000834500,1400000US17031834500,17031834500,"Census Tract 8345, Cook County, Illinois",372,135,38,19,20,0,20,17,11,45,4,16,38,9,0,0,0,
0800000US170311400014000834600,1400000US17031834600,17031834600,"Census Tract 8346, Cook County, Illinois",662,135,33,80,26,85,93,25,8,19,19,82,37,8,0,0,12,
0800000US170311400014000834700,1400000US17031834700,17031834700,"Census Tract 8347, Cook County, Illinois",443,67,50,46,46,49,10,14,28,9,13,53,39,15,0,0,4,
0800000US170311400014000834800,1400000US17031834800,17031834800,"Census Tract 8348, Cook County, Illinois",366,99,27,36,9,18,23,9,37,19,48,33,8,0,0,0,0,
0800000US170311400014000834900,1400000US17031834900,17031834900,"Census Tract 8349, Cook County, Illinois",428,119,56,33,14,44,23,30,22,9,10,33,25,0,0,5,5,
0800000US170311400014000835000,1400000US17031835000,17031835000,"Census Tract 8350, Cook County, Illinois",1092,167,61,128,58,102,59,59,36,61,93,72,152,26,18,0,0,
0800000US170311400014000835100,1400000US17031835100,17031835100,"Census Tract 8351, Cook County, Illinois",1082,51,21,67,81,131,114,71,49,110,167,46,112,49,5,0,8,
0800000US170311400014000835200,1400000US17031835200,17031835200,"Census Tract 8352, Cook County, Illinois",396,0,7,57,5,11,33,16,19,25,55,60,45,45,5,5,8,
0800000US170311400014000835500,1400000US17031835500,17031835500,"Census Tract 8355, Cook County, Illinois",299,48,25,0,5,77,6,30,22,20,8,17,41,0,0,0,0,
0800000US170311400014000835600,1400000US17031835600,17031835600,"Census Tract 8356, Cook County, Illinois",263,4,51,46,21,0,8,31,6,0,36,7,17,25,0,0,11,
0800000US170311400014000835700,1400000US17031835700,17031835700,"Census Tract 8357, Cook County, Illinois",71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0800000US170311400014000835800,1400000US17031835800,17031835800,"Census Tract 8358, Cook County, Illinois",296,51,24,41,0,14,16,15,0,0,27,25,26,25,5,27,0,
0800000US170311400014000835900,1400000US17031835900,17031835900,"Census Tract 8359, Cook County, Illinois",732,208,29,39,58,19,63,6,20,24,76,52,18,53,0,67,0,
0800000US170311400014000836000,1400000US17031836000,17031836000,"Census Tract 8360, Cook County, Illinois",655,90,14,40,33,14,11,25,43,16,56,95,56,0,80,46,36,
0800000US170311400014000836100,1400000US17031836100,17031836100,"Census Tract 8361, Cook County, Illinois",379,83,42,22,4,19,17,49,39,0,17,39,11,0,0,22,15,
0800000US170311400014000836200,1400000US17031836200,17031836200,"Census Tract 8362, Cook County, Illinois",60,0,0,0,0,0,0,7,0,0,0,4,9,30,0,0,10,
0800000US170311400014000836300,1400000US17031836300,17031836300,"Census Tract 8363, Cook County, Illinois",352,10,0,4,14,12,38,23,8,0,23,79,42,27,20,34,18,
0800000US170311400014000836400,1400000US17031836400,17031836400,"Census Tract 8364, Cook County, Illinois",739,138,30,53,28,9,37,33,54,4,20,58,49,38,51,97,40,
0800000US170311400014000836500,1400000US17031836500,17031836500,"Census Tract 8365, Cook County, Illinois",439,67,56,63,31,29,18,31,17,25,21,56,8,17,0,0,0,
0800000US170311400014000836600,1400000US17031836600,17031836600,"Census Tract 8366, Cook County, Illinois",406,76,28,0,49,39,36,48,2,10,22,23,41,32,0,0,0,
0800000US170311400014000836700,1400000US17031836700,17031836700,"Census Tract 8367, Cook County, Illinois",554,110,19,83,27,75,41,0,2,29,46,26,74,22,0,0,0,
0800000US170311400014000836800,1400000US17031836800,17031836800,"Census Tract 8368, Cook County, Illinois",524,169,36,9,42,0,23,72,33,8,50,10,33,17,0,14,8,
0800000US170311400014000836900,1400000US17031836900,17031836900,"Census Tract 8369, Cook County, Illinois",362,38,43,8,57,29,0,12,55,5,26,26,30,19,14,0,0,
0800000US170311400014000837000,1400000US17031837000,17031837000,"Census Tract 8370, Cook County, Illinois",456,66,40,8,34,38,41,30,31,4,25,31,38,32,0,20,18,
0800000US170311400014000837100,1400000US17031837100,17031837100,"Census Tract 8371, Cook County, Illinois",397,48,33,16,10,35,21,36,13,0,0,24,98,44,0,19,0,
0800000US170311400014000837300,1400000US17031837300,17031837300,"Census Tract 8373, Cook County, Illinois",406,65,37,62,11,40,31,7,9,0,19,55,36,23,5,6,0,
0800000US170311400014000837400,1400000US17031837400,17031837400,"Census Tract 8374, Cook County, Illinois",390,70,30,29,36,20,16,4,13,2,51,0,111,0,0,8,0,
0800000US170311400014000837800,1400000US17031837800,17031837800,"Census Tract 8378, Cook County, Illinois",622,53,46,48,14,88,13,35,23,0,16,92,96,66,21,11,0,
0800000US170311400014000838000,1400000US17031838000,17031838000,"Census Tract 8380, Cook County, Illinois",522,145,17,8,10,41,17,37,5,0,11,9,114,21,21,55,11,
0800000US170311400014000838100,1400000US17031838100,17031838100,"Census Tract 8381, Cook County, Illinois",267,0,11,0,18,0,14,1,0,0,30,20,71,15,18,69,0,
0800000US170311400014000838200,1400000US17031838200,17031838200,"Census Tract 8382, Cook County, Illinois",163,0,4,0,0,6,7,6,0,24,17,12,12,57,15,3,0,
0800000US170311400014000838300,1400000US17031838300,17031838300,"Census Tract 8383, Cook County, Illinois",248,52,17,23,0,16,38,0,0,0,52,0,20,6,14,6,4,
0800000US170311400014000838600,1400000US17031838600,17031838600,"Census Tract 8386, Cook County, Illinois",294,104,60,4,8,6,9,0,2,11,32,18,21,19,0,0,0,
0800000US170311400014000838700,1400000US17031838700,17031838700,"Census Tract 8387, Cook County, Illinois",947,287,52,50,74,69,69,39,21,20,52,125,61,9,0,0,19,
0800000US170311400014000838800,1400000US17031838800,17031838800,"Census Tract 8388, Cook County, Illinois",784,182,47,118,11,89,30,38,18,18,79,37,117,0,0,0,0,
0800000US170311400014000839000,1400000US17031839000,17031839000,"Census Tract 8390, Cook County, Illinois",1419,25,0,11,32,20,6,1,20,29,35,40,215,114,275,403,193,
0800000US170311400014000839100,1400000US17031839100,17031839100,"Census Tract 8391, Cook County, Illinois",544,32,0,39,0,6,0,0,0,16,0,12,55,93,41,118,132,
0800000US170311400014000839200,1400000US17031839200,17031839200,"Census Tract 8392, Cook County, Illinois",411,29,9,5,50,20,26,32,42,7,11,69,62,18,4,18,9,
0800000US170311400014000839500,1400000US17031839500,17031839500,"Census Tract 8395, Cook County, Illinois",272,0,0,55,13,9,20,0,18,0,0,11,18,73,21,34,0,
0800000US170311400014000839600,1400000US17031839600,17031839600,"Census Tract 8396, Cook County, Illinois",361,20,32,5,42,16,19,8,8,0,31,41,52,25,28,12,22,
0800000US170311400014000839700,1400000US17031839700,17031839700,"Census Tract 8397, Cook County, Illinois",1020,31,35,141,72,36,76,49,11,44,21,59,201,72,64,31,77,
0800000US170311400014000839800,1400000US17031839800,17031839800,"Census Tract 8398, Cook County, Illinois",704,49,45,76,30,43,26,27,10,16,63,38,66,84,37,78,16,
0800000US170311400014000839900,1400000US17031839900,17031839900,"Census Tract 8399, Cook County, Illinois",974,90,26,28,19,58,33,84,17,33,48,122,102,118,90,73,33,
0800000US170311400014000840000,1400000US17031840000,17031840000,"Census Tract 8400, Cook County, Illinois",638,20,42,6,62,16,13,16,11,17,40,36,112,73,81,43,50,
0800000US170311400014000840100,1400000US17031840100,17031840100,"Census Tract 8401, Cook County, Illinois",689,35,33,31,187,25,43,63,48,15,34,84,57,6,4,18,6,
0800000US170311400014000840200,1400000US17031840200,17031840200,"Census Tract 8402, Cook County, Illinois",571,64,33,29,16,0,37,18,11,10,65,145,35,56,35,10,7,
0800000US170311400014000840300,1400000US17031840300,17031840300,"Census Tract 8403, Cook County, Illinois",908,47,50,33,74,32,105,64,19,10,166,81,92,31,61,33,10,
0800000US170311400014000840400,1400000US17031840400,17031840400,"Census Tract 8404, Cook County, Illinois",706,77,42,99,10,51,64,50,26,31,86,31,68,21,0,50,0,
0800000US170311400014000840700,1400000US17031840700,17031840700,"Census Tract 8407, Cook County, Illinois",783,69,48,56,180,58,60,19,87,89,25,10,52,17,4,9,0,
0800000US170311400014000840800,1400000US17031840800,17031840800,"Census Tract 8408, Cook County, Illinois",746,77,65,74,71,39,123,48,10,60,41,50,46,30,12,0,0,
0800000US170311400014000841000,1400000US17031841000,17031841000,"Census Tract 8410, Cook County, Illinois",145,22,0,16,11,7,5,0,0,0,0,17,23,15,7,16,6,
0800000US170311400014000841100,1400000US17031841100,17031841100,"Census Tract 8411, Cook County, Illinois",1912,231,321,165,128,192,35,58,77,16,50,272,144,114,45,10,54,
0800000US170311400014000841200,1400000US17031841200,17031841200,"Census Tract 8412, Cook County, Illinois",1165,120,75,77,125,195,28,80,11,85,46,116,126,12,41,28,0,
0800000US170311400014000841300,1400000US17031841300,17031841300,"Census Tract 8413, Cook County, Illinois",955,43,62,149,76,41,89,74,83,36,56,16,118,26,81,0,5,
0800000US170311400014000841400,1400000US17031841400,17031841400,"Census Tract 8414, Cook County, Illinois",320,125,8,49,7,18,19,20,0,0,0,42,17,0,0,0,15,
0800000US170311400014000841500,1400000US17031841500,17031841500,"Census Tract 8415, Cook County, Illinois",619,163,106,11,24,72,48,18,13,47,25,17,38,17,0,11,9,
0800000US170311400014000841600,1400000US17031841600,17031841600,"Census Tract 8416, Cook County, Illinois",179,61,9,5,8,4,23,0,17,4,22,0,5,21,0,0,0,
0800000US170311400014000841700,1400000US17031841700,17031841700,"Census Tract 8417, Cook County, Illinois",256,16,35,38,11,13,4,27,0,20,23,27,16,10,16,0,0,
0800000US170311400014000841800,1400000US17031841800,17031841800,"Census Tract 8418, Cook County, Illinois",555,90,45,29,12,54,65,28,12,30,14,97,21,38,0,5,15,
0800000US170311400014000841900,1400000US17031841900,17031841900,"Census Tract 8419, Cook County, Illinois",609,59,0,0,0,0,10,7,12,6,32,27,26,53,15,148,214,
0800000US170311400014000842000,1400000US17031842000,17031842000,"Census Tract 8420, Cook County, Illinois",216,0,0,33,0,0,0,10,8,15,13,10,5,39,25,25,33,
0800000US170311400014000842100,1400000US17031842100,17031842100,"Census Tract 8421, Cook County, Illinois",1463,492,55,156,67,138,40,37,46,0,77,140,119,66,30,0,0,
0800000US170311400014000842200,1400000US17031842200,17031842200,"Census Tract 8422, Cook County, Illinois",450,5,16,82,0,11,4,17,4,8,5,0,54,21,53,62,108,
0800000US170311400014000842300,1400000US17031842300,17031842300,"Census Tract 8423, Cook County, Illinois",534,16,0,6,0,40,7,0,0,28,23,25,53,29,57,74,176,
0800000US170311400014000842400,1400000US17031842400,17031842400,"Census Tract 8424, Cook County, Illinois",687,106,9,77,31,59,74,22,10,32,28,82,87,25,18,27,0,
0800000US170311400014000842500,1400000US17031842500,17031842500,"Census Tract 8425, Cook County, Illinois",594,294,86,55,9,42,33,16,0,0,0,20,30,9,0,0,0,
0800000US170311400014000842600,1400000US17031842600,17031842600,"Census Tract 8426, Cook County, Illinois",1159,120,74,11,46,45,31,27,53,11,101,121,202,112,69,116,20,
0800000US170311400014000842800,1400000US17031842800,17031842800,"Census Tract 8428, Cook County, Illinois",1503,85,89,182,95,155,93,168,26,64,177,147,129,75,8,0,10,
0800000US170311400014000842900,1400000US17031842900,17031842900,"Census Tract 8429, Cook County, Illinois",378,70,31,94,32,41,10,16,0,5,61,8,0,5,5,0,0,
0800000US170311400014000843000,1400000US17031843000,17031843000,"Census Tract 8430, Cook County, Illinois",671,175,27,98,69,53,35,107,0,8,25,54,4,16,0,0,0,
0800000US170311400014000843100,1400000US17031843100,17031843100,"Census Tract 8431, Cook County, Illinois",444,68,30,22,28,12,66,35,12,22,15,35,57,10,27,5,0,
0800000US170311400014000843200,1400000US17031843200,17031843200,"Census Tract 8432, Cook County, Illinois",667,27,9,60,88,91,62,26,17,38,43,47,74,55,20,4,6,
0800000US170311400014000843300,1400000US17031843300,17031843300,"Census Tract 8433, Cook County, Illinois",281,26,56,42,6,14,23,24,0,21,30,20,6,0,0,13,0,
0800000US170311400014000843400,1400000US17031843400,17031843400,"Census Tract 8434, Cook County, Illinois",309,18,0,40,22,22,30,20,0,0,26,63,46,15,0,7,0,
0800000US170311400014000843500,1400000US17031843500,17031843500,"Census Tract 8435, Cook County, Illinois",237,27,49,0,42,0,7,0,9,22,0,27,50,4,0,0,0,
0800000US170311400014000843600,1400000US17031843600,17031843600,"Census Tract 8436, Cook County, Illinois",588,141,43,64,66,8,76,29,7,0,23,29,42,26,9,7,18,
0800000US170311400014000843700,1400000US17031843700,17031843700,"Census Tract 8437, Cook County, Illinois",473,7,0,0,4,19,15,8,8,4,6,73,61,64,26,49,129,
0800000US170311400014000843800,1400000US17031843800,17031843800,"Census Tract 8438, Cook County, Illinois",384,10,28,31,65,26,26,50,15,16,21,32,37,27,0,0,0,
0800000US170311400014000843900,1400000US17031843900,17031843900,"Census Tract 8439, Cook County, Illinois",719,75,10,59,123,89,6,60,16,0,12,25,100,20,45,50,29,
0800000US170311400014000980000,1400000US17031980000,17031980000,"Census Tract 9800, Cook County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0800000US170311400014000980100,1400000US17031980100,17031980100,"Census Tract 9801, Cook County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
